participant_id,lambda,tau,temperature,success,log_likelihood,ID,group
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
1008,20.0,0.6000000000000001,9,True,-35.42917705821847,1008,Control
